ride_id,bike_type,starttime,stoptime,start station name,start_station_id,end station name,end_station_id,start station latitude,start station longitude,end station latitude,end station longitude,usertype,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m,CRASH_LATITUDE,CRASH_LONGITUDE,CRASH_DATETIME
2AC1C8CAB8D2415B,electric_bike,2025-01-04 15:05:48.983,2025-01-04 15:09:49.865,E 43 St & Madison Ave,6551.11,E 32 St & Park Ave,6280.12,40.75354681867074,-73.97896572947502,40.7457121,-73.98194829,member,end,4783804,865.7166053203371,60.77499113358273,40.746185,-73.98231,2025-01-04 15:10:00
BB9CAE04C31F0FF2,classic_bike,2025-01-10 16:18:20.352,2025-01-10 16:25:00.969,E 19 St & 3 Ave,5938.01,E 2 St & 2 Ave,5593.02,40.73624527,-73.98473765,40.72502876,-73.99069656,member,start,4785072,50.35667416065946,1394.8527283661545,40.736664,-73.98451,2025-01-10 16:25:00
6D7BDFF6B82882E5,electric_bike,2025-01-11 18:30:37.352,2025-01-11 18:34:34.133,E 12 St & 3 Ave,5788.12,E 1 St & 1 Ave,5593.01,40.73223272,-73.98889957,40.72335597960796,-73.98864984512329,member,start,4785796,81.31359160757289,1041.9854395912887,40.73272,-73.98818,2025-01-11 18:30:00
95312443697920B6,electric_bike,2025-01-12 12:15:03.934,2025-01-12 12:24:59.806,E 7 St & Ave A,5626.07,E 25 St & 2 Ave,6046.02,40.72621788,-73.98379855,40.73912601,-73.97973776,casual,end,4785389,1551.358181476756,75.8578556728782,40.739784,-73.9795,2025-01-12 12:15:00
17C04BA0E4AEEED6,electric_bike,2025-01-15 20:12:37.370,2025-01-15 20:15:28.537,Madison Ave & E 99 St,7443.01,E 91 St & Park Ave,7344.05,40.78948541553215,-73.95242929458618,40.7835016,-73.955327,member,end,4786311,771.193987839827,63.46617896020655,40.78301,-73.95571,2025-01-15 20:16:00
C536FFE857E7813C,electric_bike,2025-01-22 10:58:23.494,2025-01-22 11:08:59.141,E 47 St & Park Ave,6584.12,W 40 St & 7 Ave,6560.14,40.75510267,-73.97498696,40.754818,-73.988154,member,end,4788184,1129.5175726935981,78.0065912023775,40.75413,-73.988335,2025-01-22 11:08:00
F05F3726E5606A75,electric_bike,2025-01-22 11:06:30.462,2025-01-22 11:07:55.672,W 40 St & 7 Ave,6560.14,8 Ave & W 38 St,6526.05,40.754818,-73.988154,40.75461,-73.99177,member,start,4788184,78.0065912023775,294.21849859159596,40.75413,-73.988335,2025-01-22 11:08:00
E8D830CB72EDAB33,classic_bike,2025-01-27 16:26:54.834,2025-01-27 16:39:46.722,E 56 St & 3 Ave,6691.11,W 42 St & 8 Ave,6602.05,40.75934501,-73.96759673,40.7575699,-73.99098507,member,start,4789166,71.84952939221294,1996.2384204759169,40.759987,-73.9675,2025-01-27 16:40:00
B8C651C98507FCA3,electric_bike,2025-01-27 22:31:49.010,2025-01-27 22:40:42.664,W Broadway & W Houston St,5644.05,W 15 St & 6 Ave,5989.02,40.726378,-74.000472,40.738046142482766,-73.99642959237099,casual,start,4789298,18.610227237771372,1322.8687121158016,40.726543,-74.000435,2025-01-27 22:31:00
434107FCD143B5F6,electric_bike,2025-01-30 18:13:46.495,2025-01-30 18:38:35.211,E 30 St & Park Ave S,6206.08,Hope St & Union Ave,5187.03,40.74444921,-73.98303529,40.71167351,-73.95141312,member,end,4789341,4522.101205187043,15.58586406096346,40.711693,-73.95123,2025-01-30 18:39:00
0635DFBF07E28140,electric_bike,2025-02-01 14:22:26.472,2025-02-01 15:00:37.367,W 50 St & 9 Ave,6854.05,Isham St & Broadway,8665.09,40.76360467795863,-73.98917958140373,40.86788,-73.919685,member,start,4790123,23.820422062990495,12989.310585386802,40.763485,-73.988945,2025-02-01 15:00:00
